Person_ID	Date	Company	Amount
38	3/25/2011	MassMutual Financial Group	1500
32	11/14/2007	Sunoco Inc	900
7	5/12/2012	Johnson & Johnson	1200
15	7/2/2008	Wells Fargo & Company	100
2	1/2/2013	Manpower Inc.	100
4	1/25/2004	Morgan Stanley	2500
30	9/8/2008	Procter & Gamble Co	900
13	10/23/2013	Macy's	8350
47	9/11/2016	Google	2500
37	1/24/2000	News Corp	1500
31	2/20/2008	MassMutual Financial Group	100
3	3/20/2007	Cardinal Health, Inc	1200
15	12/25/2010	AmerisourceBergen Corporation	8000
17	10/20/2014	Morgan Stanley	500
45	8/27/2006	Johnson & Johnson	500
19	6/12/2012	Publix Super Markets	100000
36	4/18/2016	Hewlett-Packard Company	5400
28	2/7/2004	Northrop Grumman Corporation	200
21	2/13/2000	FPL Group Inc	5400
2	5/26/2004	Target Corporation	500
34	12/18/2007	American Airlines - AMR	4500
7	11/22/2006	Alcoa	1500
28	2/20/2007	The Allstate Corporation	1500
24	4/12/2010	Amerada Hess Corporation	300
6	1/15/2000	Target Corporation	9000
38	8/5/2005	Aetna Inc.	1500
45	9/4/2010	Philip Morris International	5400
16	6/2/2006	Goldman Sachs Group	900
19	2/8/2009	FedEx Corporation	9000
41	8/27/2012	Philip Morris International	100000
34	7/20/2011	General Electric Company	97650
36	5/4/2005	Supervalu Inc	4500
39	4/7/2004	Exxon Mobil Corporation	9000
13	11/22/2002	Home Depot, Inc.	8000
33	1/27/2003	L-3 Communications Hldgs.	100
42	8/6/2011	Plains All American Pipeline, L. P.	1000
37	1/3/2005	Supervalu Inc	1000
20	2/24/2015	PepsiCo, Inc.	200
12	4/18/2012	Oracle Corporation	8000
43	3/6/2011	New York Life Insurance Company	900
33	7/22/2014	Tyson Foods Inc	8000
17	11/22/2016	The Directv Group Inc	8350
23	5/16/2002	Raytheon Company	2500
33	2/14/2015	The Walt Disney Company	5400
8	4/6/2004	Ford Motor Company	750
13	7/11/2010	American Airlines - AMR	9000
15	2/2/2006	Best Buy Co., Inc.	1200
8	12/24/2015	Time Warner Cable	97650
40	4/22/2013	United Parcel Service of America, Inc	8000
47	8/5/2002	Lockheed Martin Corporation	100
17	9/4/2002	New York Life Insurance Company	900
19	8/14/2008	Walgreen Company	9000
8	4/14/2012	Health Net, Inc.	750
29	4/14/2005	Whirlpool Corporation	100
29	4/28/2015	Health Net, Inc.	97650
6	3/14/2012	Marathon Oil Corp.	5400
37	10/27/2007	New York Life Insurance Company	100
30	10/6/2016	New York Life Insurance Company	900
12	9/18/2015	Amerada Hess Corporation	1200
28	8/3/2013	Ford Motor Company	2500
18	9/16/2015	Sunoco Inc	9000
36	9/8/2000	American Airlines - AMR	500
41	7/17/2005	General Motors Corporation	97650
40	3/7/2007	Nationwide Mutual Insurance Co	2500
3	2/1/2001	Delta Air Lines Inc	5400
35	6/12/2014	Express Scripts	4500
1	4/10/2001	Amazon.com Inc.	500
43	3/25/2000	United Services Automobile Association	200
47	9/16/2015	Valero Energy Corp	4500
46	2/13/2008	Liberty Mutual	80500
2	12/8/2006	Google	10000
49	7/23/2014	Occidental Petroleum Corp	100
35	6/21/2001	United Health Group Inc	750
3	2/19/2011	Constellation Energy Group	1500
21	8/19/2014	Intel Corporation	4500
34	9/5/2002	The PNC Financial Services Group	100
38	3/1/2007	General Electric Company	80500
48	11/22/2003	Kimberly-Clark Corp	8000
48	7/13/2002	Coca-Cola Enterprises	200
47	8/12/2005	The Coca-Cola Company	750
45	10/7/2011	Best Buy Co., Inc.	300
49	11/28/2006	HCA Inc.	200
12	1/7/2007	Whirlpool Corporation	80500
7	12/12/2015	Medco Health Solutions Inc	100
6	3/2/2011	Target Corporation	5400
28	2/12/2004	United Parcel Service of America, Inc	8350
21	1/17/2014	J.C. Penney Company, Inc.	5400
19	5/19/2001	Cardinal Health, Inc	4500
25	2/20/2014	Constellation Energy Group	5400
42	5/21/2015	Best Buy Co., Inc.	1000
30	1/15/2005	Raytheon Company	500
34	8/9/2014	Aetna Inc.	200
18	3/2/2008	J.C. Penney Company, Inc.	75000
16	1/17/2011	Kraft Foods	100000
48	12/23/2005	Kohl's Corporation	1200
29	8/16/2016	International Assets Holding	4500
19	4/5/2014	Kimberly-Clark Corp	4500
11	2/17/2010	Avnet, Inc.	5400
10	4/22/2007	Ingram Micro	900
38	11/16/2013	Fannie Mae	1500
11	12/24/2011	Fannie Mae	1000
14	10/11/2007	Citigroup Inc	8000
46	8/10/2013	Goldman Sachs Group	97650
15	8/15/2001	The Kroger Co	5400
30	10/28/2008	Humana Inc.	200
14	11/27/2015	Fannie Mae	9000
10	3/4/2011	Rite Aid Corporation	9000
26	6/1/2003	FedEx Corporation	750
22	3/11/2005	Ingram Micro	100000
38	4/17/2003	Medco Health Solutions Inc	100000
23	9/14/2007	Dell, Inc	8350
23	4/11/2008	Exelon Corporation	100000
26	3/23/2010	Manpower Inc.	75000
43	5/15/2013	The Directv Group Inc	8000
12	10/28/2006	Manpower Inc.	900
49	3/18/2001	Avnet, Inc.	8350
6	6/19/2009	Alcoa	1000
11	3/17/2008	Cisco Systems, Inc.	750
7	8/20/2016	Honeywell International	1000
21	8/12/2004	Walgreen Company	80500
43	11/15/2011	CIGNA Corporation	500
39	3/27/2003	GMAC	4500
20	1/14/2013	Comcast Corporation	5400
46	2/26/2005	International Assets Holding	300
47	3/16/2007	Verizon Communications	750
31	1/13/2009	Staples, Inc.	8350
22	11/9/2007	Fannie Mae	10000
35	7/13/2011	The Boeing Company	75000
29	7/15/2006	State Farm Insurance	75000
28	8/16/2005	Amazon.com Inc.	10000
28	12/17/2013	Macy's	200
22	6/14/2015	Hewlett-Packard Company	9000
14	11/11/2000	Altria Group Inc	1500
37	9/23/2012	L-3 Communications Hldgs.	1500
18	1/10/2010	Southern Company	1200
23	12/11/2016	Tech Data Corporation	8000
37	2/18/2006	Dell, Inc	8000
4	1/16/2010	Ford Motor Company	500
35	5/3/2012	International Business Machines Corporation	80500
40	11/21/2012	Abbott Laboratories	900
12	1/28/2002	Travelers Cos	4500
46	5/8/2006	Time Warner Cable	300
5	7/7/2007	International Business Machines Corporation	1000
26	5/8/2005	Valero Energy Corp	1200
19	3/26/2006	Murphy Oil Corp	900
4	7/20/2016	Fannie Mae	900
11	10/22/2005	Honeywell International	1000
23	3/14/2001	TIAA-CREF	8000
34	1/14/2009	Nike Inc.	10000
30	6/4/2015	Amazon.com Inc.	300
43	8/19/2000	Pfizer Inc.	10000
28	12/25/2010	United Parcel Service of America, Inc	500
49	12/11/2004	Lockheed Martin Corporation	200
47	4/15/2009	Walgreen Company	4500
16	10/10/2009	Amazon.com Inc.	75000
29	12/3/2005	Supervalu Inc	80500
44	6/26/2015	United Services Automobile Association	9000
37	11/17/2004	The Dow Chemical Company	750
43	1/14/2012	AFLAC Incorporated	75000
12	1/22/2001	Capital One Financial Corp	5400
34	4/13/2001	FedEx Corporation	75000
48	7/9/2001	The Walt Disney Company	4500
30	9/1/2009	FedEx Corporation	100000
18	9/14/2006	Caterpillar Inc.	100
44	2/26/2010	The Coca-Cola Company	750
41	9/13/2016	MassMutual Financial Group	900
41	4/3/2014	New York Life Insurance Company	5400
8	10/7/2002	Ford Motor Company	200
40	3/11/2013	Express Scripts	8350
2	6/2/2003	The PNC Financial Services Group	100000
35	12/22/2011	Tesoro Petroleum Corp	100000
40	12/5/2009	AmerisourceBergen Corporation	500
3	7/26/2013	AmerisourceBergen Corporation	750
27	1/24/2005	Exxon Mobil Corporation	750
33	10/17/2008	L-3 Communications Hldgs.	200
1	7/7/2011	Google	750
41	11/8/2009	International Paper Company	100
10	11/11/2003	Merck & Co Inc	1200
3	10/26/2014	Sunoco Inc	8350
16	12/23/2011	American International Group	8350
9	11/1/2005	Lockheed Martin Corporation	200
20	8/9/2013	Google	8000
26	5/11/2004	Ford Motor Company	75000
46	4/5/2016	The Coca-Cola Company	500
5	11/21/2008	Goldman Sachs Group	80500
40	12/22/2016	Delta Air Lines Inc	8000
49	8/18/2001	United Health Group Inc	1200
45	9/16/2002	Time Warner Inc.	900
36	2/25/2011	3M Company	900
46	7/8/2005	International Paper Company	8000
13	7/22/2000	Citigroup Inc	750
38	3/25/2005	United Services Automobile Association	900
12	8/25/2011	Emerson Electric Co	200
10	8/2/2014	Dell, Inc	1000
4	11/5/2016	Humana Inc.	75000
9	4/18/2010	Hartford Financial Services Group	2500
18	5/4/2006	Berkshire Hathaway	1500
39	9/11/2003	TIAA-CREF	1200
11	6/5/2010	J.P. Morgan Chase & Co	8350
43	1/8/2007	International Assets Holding	1200
7	1/4/2000	Humana Inc.	200
46	8/4/2003	News Corp	900
13	12/8/2010	Johnson Controls, Inc.	900
14	7/26/2015	Sunoco Inc	750
32	4/24/2002	Archer-Daniels-Midland Company	8000
44	12/11/2013	Procter & Gamble Co	9000
17	4/6/2006	Microsoft Corporation	8350
42	4/19/2006	The Directv Group Inc	4500
6	9/18/2000	Amerada Hess Corporation	75000
44	1/13/2012	J.P. Morgan Chase & Co	9000
25	10/12/2007	Valero Energy Corp	80500
15	10/1/2014	The Walt Disney Company	1000
41	6/22/2010	Archer-Daniels-Midland Company	100000
48	6/22/2014	Safeway Inc.	300
25	11/24/2010	Hartford Financial Services Group	5400
18	12/14/2000	Oracle Corporation	750
25	11/13/2014	Cisco Systems, Inc.	750
37	5/7/2005	Exxon Mobil Corporation	1500
3	1/7/2001	The Allstate Corporation	97650
26	10/9/2007	American Airlines - AMR	80500
4	2/2/2015	Delta Air Lines Inc	97650
13	11/2/2008	General Motors Corporation	97650
24	12/8/2003	Emerson Electric Co	200
4	11/6/2009	Wal-Mart Stores, Inc.	97650
41	4/22/2015	FPL Group Inc	900
12	4/3/2004	United Technologies Corporation	1200
25	1/12/2013	The Directv Group Inc	8350
5	12/27/2004	Computer Sciences Corporation	500
9	11/1/2014	Citigroup Inc	100000
20	11/24/2009	ChevronTexaco Corporation	500
18	5/5/2004	Home Depot, Inc.	500
4	2/6/2003	Nike Inc.	100000
39	8/14/2005	CIGNA Corporation	4500
7	10/19/2002	Sprint	9000
32	12/28/2001	FPL Group Inc	500
20	1/15/2005	FPL Group Inc	500
29	9/20/2007	Avnet, Inc.	75000
24	1/8/2006	Medco Health Solutions Inc	500
3	7/17/2008	Wal-Mart Stores, Inc.	500
47	10/7/2009	The Directv Group Inc	8000
18	8/23/2011	FedEx Corporation	80500
47	1/19/2007	United Health Group Inc	4500
40	1/2/2000	Macy's	8350
27	11/27/2004	Home Depot, Inc.	1500
33	3/10/2015	TJX Companies, Inc.	900
39	1/15/2015	Citigroup Inc	200
10	10/27/2016	Lockheed Martin Corporation	500
44	6/27/2002	Macy's	100000
30	11/10/2005	Ford Motor Company	100000
28	5/15/2015	Travelers Cos	1200
9	5/2/2004	Time Warner Inc.	8350
28	1/28/2013	General Dynamics Corporation	750
2	12/24/2015	Kraft Foods	80500
46	3/10/2010	Medco Health Solutions Inc	100
25	2/28/2004	Caterpillar Inc.	100
31	12/25/2010	Sprint	100000
16	4/22/2015	UAL Corporation(United Airlines)	80500
12	4/21/2003	Abbott Laboratories	1000
45	2/22/2006	International Business Machines Corporation	100000
24	2/8/2016	The Dow Chemical Company	1200
28	3/7/2015	Bristol-Myers Squibb Co.	1000
49	2/18/2000	Enterprise GP Holdings	900
38	8/5/2016	Express Scripts	5400
23	10/7/2012	J.P. Morgan Chase & Co	100000
16	2/4/2009	Marathon Oil Corp.	9000
25	6/23/2002	Best Buy Co., Inc.	80500
28	12/23/2009	UAL Corporation(United Airlines)	1200
34	5/1/2008	Goodyear Tire & Rubber	9000
15	1/15/2016	Rite Aid Corporation	80500
21	5/10/2002	American Express Company	75000
16	5/13/2001	Hewlett-Packard Company	300
40	11/25/2011	Marathon Oil Corp.	2500
21	2/4/2013	The Boeing Company	97650
21	2/28/2016	United Services Automobile Association	500
40	12/13/2002	Kimberly-Clark Corp	80500
5	5/9/2016	GMAC	4500
33	4/28/2005	Kimberly-Clark Corp	100000
43	11/3/2004	Safeway Inc.	500
22	11/11/2003	Travelers Cos	4500
36	10/17/2007	Nike Inc.	97650
33	12/14/2009	Goodyear Tire & Rubber	75000
36	11/19/2005	The PNC Financial Services Group	500
3	10/13/2000	Procter & Gamble Co	1500
21	3/4/2001	Tyson Foods Inc	9000
26	11/19/2013	McKesson Corporation	100
27	1/14/2000	HCA Inc.	1500
4	11/13/2015	International Assets Holding	100
12	8/19/2015	Sears Holdings Corporation	750
41	11/27/2007	General Motors Corporation	1000
13	3/26/2006	Supervalu Inc	4500
5	9/17/2011	FedEx Corporation	8350
21	8/8/2016	McKesson Corporation	8000
3	1/10/2013	Abbott Laboratories	9000
11	6/18/2004	CHS Inc	10000
25	8/27/2013	Delta Air Lines Inc	5400
15	2/27/2009	United Services Automobile Association	1200
26	10/27/2000	Capital One Financial Corp	5400
20	11/16/2004	Goldman Sachs Group	8350
8	9/26/2014	Cardinal Health, Inc	80500
25	9/23/2000	Time Warner Inc.	75000
38	12/16/2001	GMAC	100
19	8/24/2005	Target Corporation	1500
6	8/28/2016	Health Net, Inc.	750
22	3/13/2014	TIAA-CREF	100
7	6/17/2010	L-3 Communications Hldgs.	8000
1	4/5/2011	Publix Super Markets	1000
26	2/3/2015	Best Buy Co., Inc.	9000
26	3/14/2009	Lockheed Martin Corporation	8000
25	2/16/2009	Macy's	9000
2	7/2/2007	Hartford Financial Services Group	5400
40	5/12/2014	Johnson Controls, Inc.	1000
13	10/9/2004	Morgan Stanley	100
28	9/18/2001	Humana Inc.	1500
36	12/22/2016	McDonald's Corporation	9000
39	2/3/2002	Murphy Oil Corp	10000
16	10/11/2011	Citigroup Inc	5400
23	10/24/2011	Best Buy Co., Inc.	300
18	10/12/2001	Fluor Corporation	500
24	12/13/2003	Home Depot, Inc.	300
23	12/1/2008	Kimberly-Clark Corp	1500
42	4/7/2007	Plains All American Pipeline, L. P.	97650
6	1/23/2010	Sprint	900
33	8/7/2003	UAL Corporation(United Airlines)	8350
19	6/14/2000	United Services Automobile Association	100000
28	6/21/2009	New York Life Insurance Company	200
3	11/6/2006	L-3 Communications Hldgs.	8000
24	3/3/2003	Cisco Systems, Inc.	75000
5	4/6/2000	DuPont	750
44	7/28/2007	Time Warner Cable	8000
25	5/24/2012	American International Group	1200
20	6/13/2004	Dell, Inc	100000
28	3/4/2004	Plains All American Pipeline, L. P.	5400
41	7/9/2011	Safeway Inc.	5400
31	3/11/2000	Aetna Inc.	100
30	6/10/2001	The Northwestern Mutual Life Insurance Company	100
13	3/22/2000	International Assets Holding	80500
5	9/14/2002	3M Company	4500
1	9/9/2003	General Motors Corporation	10000
33	9/19/2013	Manpower Inc.	8000
27	4/18/2014	McDonald's Corporation	8000
43	5/1/2008	Express Scripts	75000
49	1/20/2003	DuPont	4500
34	8/28/2006	Whirlpool Corporation	4500
12	6/7/2009	Morgan Stanley	200
5	7/7/2011	Kohl's Corporation	300
41	12/15/2006	United Technologies Corporation	200
47	5/18/2005	New York Life Insurance Company	5400
4	4/8/2016	Aetna Inc.	300
33	8/16/2003	Target Corporation	1500
1	8/20/2012	Whirlpool Corporation	10000
28	3/16/2013	Nationwide Mutual Insurance Co	100000
37	5/21/2011	Comcast Corporation	100000
16	7/19/2011	Goodyear Tire & Rubber	300
29	7/25/2008	Plains All American Pipeline, L. P.	100000
39	8/26/2003	Avnet, Inc.	4500
47	9/13/2001	Travelers Cos	8350
29	2/10/2001	Express Scripts	80500
26	1/25/2010	Liberty Mutual	5400
39	6/6/2014	HCA Inc.	8000
5	6/23/2010	News Corp	8000
37	12/11/2014	The Directv Group Inc	100000
6	6/26/2013	Tech Data Corporation	1200
23	9/4/2008	International Assets Holding	75000
44	2/20/2001	The Kroger Co	200
46	3/16/2002	Hewlett-Packard Company	2500
29	7/16/2013	Valero Energy Corp	750
33	10/12/2015	Whirlpool Corporation	500
30	3/2/2009	The Boeing Company	75000
49	6/27/2001	DuPont	8350
8	6/11/2009	Medco Health Solutions Inc	80500
48	12/8/2007	United Services Automobile Association	300
13	7/20/2010	Motorola Inc	5400
12	12/2/2001	The Coca-Cola Company	2500
28	11/16/2012	Bristol-Myers Squibb Co.	97650
35	9/18/2001	The Boeing Company	9000
45	3/11/2016	Computer Sciences Corporation	10000
46	5/8/2012	Enterprise GP Holdings	750
10	8/26/2004	Hewlett-Packard Company	75000
49	8/26/2015	Nationwide Mutual Insurance Co	9000
16	7/3/2016	Intel Corporation	9000
29	2/23/2000	Wal-Mart Stores, Inc.	8350
35	10/9/2016	Valero Energy Corp	97650
16	7/17/2001	Amerada Hess Corporation	80500
43	10/19/2007	Eli Lilly and Co	1500
40	5/18/2012	J.C. Penney Company, Inc.	900
6	3/26/2004	Raytheon Company	4500
2	11/10/2006	Manpower Inc.	1200
44	9/20/2013	PepsiCo, Inc.	4500
48	10/15/2009	United Parcel Service of America, Inc	2500
12	10/9/2010	DuPont	8350
35	2/3/2016	Capital One Financial Corp	300
49	6/14/2001	J.P. Morgan Chase & Co	97650
47	9/14/2000	L-3 Communications Hldgs.	4500
1	12/28/2009	Coca-Cola Enterprises	97650
25	12/2/2005	CHS Inc	8000
38	7/15/2000	Verizon Communications	8000
43	4/10/2014	Fannie Mae	9000
6	1/18/2001	Morgan Stanley	1200
49	4/18/2003	Liberty Mutual	750
41	2/6/2001	Northrop Grumman Corporation	900
20	1/9/2012	Verizon Communications	100
10	12/3/2005	ConocoPhillips	300
23	9/5/2004	Sprint	97650
18	3/18/2010	Emerson Electric Co	100000
7	6/17/2006	ChevronTexaco Corporation	750
31	5/5/2010	CIGNA Corporation	1200
24	5/24/2015	Valero Energy Corp	1000
37	10/11/2003	Altria Group Inc	2500
42	10/4/2011	Johnson Controls, Inc.	300
38	12/12/2012	U.S. Bancorp	750
8	12/3/2000	Capital One Financial Corp	97650
32	1/14/2015	Eli Lilly and Co	9000
47	5/26/2013	Manpower Inc.	100
30	2/9/2005	Cardinal Health, Inc	75000
3	4/27/2000	Computer Sciences Corporation	750
6	1/3/2007	J.C. Penney Company, Inc.	80500
6	8/22/2005	Abbott Laboratories	4500
8	1/27/2010	SYSCO Corporation	80500
35	11/24/2012	United Health Group Inc	80500
43	9/7/2008	American International Group	200
45	4/3/2002	Sunoco Inc	1500
29	4/13/2000	Philip Morris International	2500
15	5/11/2013	Sunoco Inc	1000
18	10/12/2016	Kraft Foods	8000
8	5/26/2009	Citigroup Inc	900
29	3/20/2007	Microsoft Corporation	4500
29	12/5/2012	Hewlett-Packard Company	500
10	11/16/2001	Abbott Laboratories	100
5	5/22/2013	Costco Wholesale Corp.	100
18	7/26/2014	MetLife, Inc.	100000
35	11/10/2011	Aetna Inc.	4500
24	3/2/2003	The Directv Group Inc	97650
7	1/22/2008	Hewlett-Packard Company	5400
32	12/2/2011	Occidental Petroleum Corp	10000
33	5/26/2000	News Corp	100
42	5/27/2002	Amerada Hess Corporation	2500
41	7/16/2015	DuPont	100
15	10/27/2000	Macy's	100000
17	1/20/2001	Kimberly-Clark Corp	97650
1	10/9/2009	Staples, Inc.	1000
7	6/12/2003	Hewlett-Packard Company	8000
12	12/6/2007	Amerada Hess Corporation	1200
49	4/4/2007	Coca-Cola Enterprises	300
37	8/28/2003	Abbott Laboratories	5400
12	2/22/2006	United Services Automobile Association	500
26	3/27/2001	Target Corporation	100
4	9/26/2014	Capital One Financial Corp	9000
15	3/14/2003	The Northwestern Mutual Life Insurance Company	8350
39	6/3/2014	American Express Company	10000
23	11/12/2000	Coca-Cola Enterprises	200
28	6/21/2004	American Airlines - AMR	1200
39	11/13/2008	WellPoint Health Networks	750
7	12/17/2005	AFLAC Incorporated	900
13	3/21/2002	New York Life Insurance Company	300
43	5/17/2013	Cardinal Health, Inc	8000
29	9/13/2008	Citigroup Inc	900
12	11/20/2007	Medco Health Solutions Inc	200
43	5/20/2003	Constellation Energy Group	5400
11	9/23/2000	International Paper Company	900
49	1/3/2004	GMAC	97650
6	5/17/2006	Occidental Petroleum Corp	1500
19	6/7/2007	Capital One Financial Corp	200
39	5/10/2002	United Parcel Service of America, Inc	9000
22	10/6/2013	Tech Data Corporation	4500
43	10/26/2005	GMAC	80500
3	12/14/2008	International Business Machines Corporation	900
41	3/27/2016	Emerson Electric Co	900
46	4/27/2013	CVS Caremark	900
6	2/21/2006	General Electric Company	8350
11	2/27/2011	FPL Group Inc	1500
30	10/11/2001	Cisco Systems, Inc.	1500
45	3/18/2003	McKesson Corporation	900
16	11/15/2015	MassMutual Financial Group	75000
37	12/6/2012	The Allstate Corporation	4500
25	8/13/2003	United Technologies Corporation	500
6	7/27/2015	Rite Aid Corporation	100000
1	8/8/2008	CHS Inc	97650
30	11/5/2013	The Boeing Company	1200
28	3/15/2011	Bank of America Corporation	1000
15	6/10/2004	GMAC	100000
28	5/13/2000	Emerson Electric Co	200
42	3/6/2003	International Assets Holding	900
49	5/7/2007	Avnet, Inc.	900
21	10/1/2005	J.P. Morgan Chase & Co	100000
2	11/20/2006	Delta Air Lines Inc	97650
8	6/14/2009	Tesoro Petroleum Corp	100000
26	10/25/2004	Eli Lilly and Co	9000
18	12/26/2000	Motorola Inc	75000
19	2/26/2004	Rite Aid Corporation	900
15	12/16/2007	Nike Inc.	300
21	6/26/2016	Verizon Communications	80500
15	2/1/2001	Amazon.com Inc.	1500
35	3/24/2009	General Motors Corporation	9000
22	4/18/2007	Marathon Oil Corp.	5400
38	11/12/2008	GMAC	100000
38	10/10/2004	Southern Company	97650
18	11/17/2014	Intel Corporation	500
25	5/19/2016	Safeway Inc.	300
4	1/10/2007	Fannie Mae	100000
10	10/13/2011	HCA Inc.	1500
7	8/2/2003	Ingram Micro	97650
8	8/25/2013	Altria Group Inc	5400
6	2/9/2001	Murphy Oil Corp	9000
19	11/7/2005	Ingram Micro	10000
46	3/14/2000	MetLife, Inc.	5400
11	1/14/2003	Emerson Electric Co	750
35	9/2/2001	General Motors Corporation	75000
15	1/20/2014	Home Depot, Inc.	5400
8	10/12/2009	Constellation Energy Group	100000
24	2/12/2003	Raytheon Company	2500
19	1/5/2010	McDonald's Corporation	9000
27	1/23/2011	New York Life Insurance Company	9000
47	11/12/2008	Amazon.com Inc.	100
44	6/27/2012	Procter & Gamble Co	5400
22	5/22/2014	International Assets Holding	1200
45	3/12/2001	Northrop Grumman Corporation	1000
23	2/14/2010	United Health Group Inc	500
29	7/11/2009	State Farm Insurance	97650
1	2/17/2013	Ingram Micro	200
3	8/18/2012	3M Company	9000
9	2/22/2004	Fannie Mae	300
8	1/4/2000	AT&T Corp	500
48	1/21/2008	TJX Companies, Inc.	80500
16	3/7/2015	Honeywell International	5400
30	3/18/2009	WellPoint Health Networks	8350
27	12/6/2012	The Allstate Corporation	750
28	1/1/2010	American Express Company	8350
29	6/4/2015	Home Depot, Inc.	100
26	6/19/2012	Tyson Foods Inc	5400
29	2/22/2015	Lowe's Companies, Inc.	10000
32	2/17/2005	Emerson Electric Co	97650
37	4/3/2016	Sunoco Inc	100000
43	11/22/2003	Altria Group Inc	5400
28	5/20/2007	AFLAC Incorporated	10000
4	5/22/2001	Manpower Inc.	750
22	9/19/2014	United Services Automobile Association	2500
41	4/17/2003	Goodyear Tire & Rubber	1200
41	1/18/2006	Plains All American Pipeline, L. P.	300
45	2/14/2002	Archer-Daniels-Midland Company	100000
10	2/24/2012	Murphy Oil Corp	10000
11	2/11/2016	The Walt Disney Company	750
29	4/10/2005	DuPont	5400
8	12/12/2003	Cisco Systems, Inc.	8000
19	4/14/2011	DuPont	4500
7	5/2/2011	CHS Inc	100
18	5/3/2008	Capital One Financial Corp	8000
23	10/15/2005	Marathon Oil Corp.	1000
